month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,_source_file,_row_id,remaining_lease_years,remaining_lease_months,remaining_lease_display,price_per_sqm,is_price_anomaly,price_anomaly_reason
2012-03,ANG MO KIO,5 ROOM,439,ANG MO KIO AVE 10,16 TO 20,119,Improved,1979,658000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,113,51,4,51 years 04 months,5529.411764705882,False,
2012-03,ANG MO KIO,5 ROOM,350,ANG MO KIO ST 32,11 TO 15,110,Improved,2001,686000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,115,73,4,73 years 04 months,6236.363636363636,False,
2012-03,ANG MO KIO,5 ROOM,353,ANG MO KIO ST 32,21 TO 25,110,Improved,2001,686000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,116,73,4,73 years 04 months,6236.363636363636,False,
2012-03,ANG MO KIO,5 ROOM,700A,ANG MO KIO AVE 6,16 TO 20,111,Improved,2003,767000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,117,75,4,75 years 04 months,6909.90990990991,False,
2012-03,ANG MO KIO,5 ROOM,700C,ANG MO KIO AVE 6,16 TO 20,111,Improved,2003,775000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,118,75,4,75 years 04 months,6981.981981981982,False,
2012-03,ANG MO KIO,5 ROOM,596D,ANG MO KIO ST 52,21 TO 25,110,Improved,2003,785000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,119,75,4,75 years 04 months,7136.363636363636,False,
2012-03,BEDOK,2 ROOM,620,BEDOK RESERVOIR RD,01 TO 05,45,Improved,1986,249000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,120,58,4,58 years 04 months,5533.333333333333,False,
2012-03,BEDOK,2 ROOM,618,BEDOK RESERVOIR RD,01 TO 05,45,Improved,1986,268000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,121,58,4,58 years 04 months,5955.555555555556,False,
2012-03,BEDOK,3 ROOM,620,BEDOK RESERVOIR RD,01 TO 05,61,Improved,1986,292000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,122,58,4,58 years 04 months,4786.88524590164,False,
2012-03,BEDOK,3 ROOM,503,BEDOK NTH ST 3,01 TO 05,59,Improved,1978,295000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,124,50,4,50 years 04 months,5000.0,False,
2012-03,BEDOK,3 ROOM,504,BEDOK NTH ST 3,01 TO 05,59,Improved,1978,295000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,125,50,4,50 years 04 months,5000.0,False,
2012-03,BEDOK,3 ROOM,525,BEDOK NTH ST 3,01 TO 05,67,New Generation,1979,300000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,126,51,4,51 years 04 months,4477.611940298508,False,
2012-03,BEDOK,3 ROOM,709,BEDOK RESERVOIR RD,01 TO 05,68,New Generation,1981,300000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,127,53,4,53 years 04 months,4411.764705882353,False,
2012-03,BEDOK,3 ROOM,74,BEDOK NTH RD,01 TO 05,59,Improved,1978,300000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,128,50,4,50 years 04 months,5084.745762711865,False,
2012-03,BEDOK,3 ROOM,20,CHAI CHEE RD,01 TO 05,65,Improved,1972,301000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,129,44,4,44 years 04 months,4630.7692307692305,False,
2012-03,BEDOK,3 ROOM,528,BEDOK NTH ST 3,01 TO 05,68,New Generation,1979,303000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,130,51,4,51 years 04 months,4455.882352941177,False,
2012-03,BEDOK,3 ROOM,3,BEDOK STH AVE 1,01 TO 05,59,Improved,1976,303000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,131,48,4,48 years 04 months,5135.593220338983,False,
2012-03,BEDOK,3 ROOM,109,BEDOK NTH RD,01 TO 05,67,New Generation,1977,305000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,132,49,4,49 years 04 months,4552.238805970149,False,
2012-03,BEDOK,3 ROOM,632,BEDOK RESERVOIR RD,01 TO 05,67,New Generation,1982,305000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,133,54,4,54 years 04 months,4552.238805970149,False,
2012-03,BEDOK,3 ROOM,21,CHAI CHEE RD,01 TO 05,65,Improved,1972,306000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,134,44,4,44 years 04 months,4707.692307692308,False,
2012-03,BEDOK,3 ROOM,74,BEDOK NTH RD,11 TO 15,59,Improved,1978,307000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,135,50,4,50 years 04 months,5203.389830508475,False,
2012-03,BEDOK,3 ROOM,89,BEDOK NTH ST 4,01 TO 05,67,New Generation,1978,307000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,136,50,4,50 years 04 months,4582.089552238806,False,
2012-03,BEDOK,3 ROOM,534,BEDOK NTH ST 3,11 TO 15,60,Improved,1986,308000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,137,58,4,58 years 04 months,5133.333333333333,False,
2012-03,BEDOK,3 ROOM,614,BEDOK RESERVOIR RD,01 TO 05,67,New Generation,1981,308000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,138,53,4,53 years 04 months,4597.014925373134,False,
2012-03,BEDOK,3 ROOM,609,BEDOK RESERVOIR RD,01 TO 05,67,New Generation,1982,312000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,139,54,4,54 years 04 months,4656.7164179104475,False,
2012-03,BEDOK,3 ROOM,136,BEDOK RESERVOIR RD,01 TO 05,64,Simplified,1988,312000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,140,60,4,60 years 04 months,4875.0,False,
2012-03,BEDOK,3 ROOM,76,BEDOK NTH RD,06 TO 10,59,Improved,1978,315000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,141,50,4,50 years 04 months,5338.983050847458,False,
2012-03,BEDOK,3 ROOM,529,BEDOK NTH ST 3,01 TO 05,68,New Generation,1979,315000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,142,51,4,51 years 04 months,4632.35294117647,False,
2012-03,BEDOK,3 ROOM,504,BEDOK NTH ST 3,11 TO 15,59,Improved,1978,318000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,144,50,4,50 years 04 months,5389.830508474576,False,
2012-03,BEDOK,3 ROOM,18,BEDOK STH RD,06 TO 10,65,Improved,1976,320000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,145,48,4,48 years 04 months,4923.076923076923,False,
2012-03,BEDOK,3 ROOM,57,CHAI CHEE DR,01 TO 05,79,Model A,1982,320000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,146,54,4,54 years 04 months,4050.6329113924053,False,
2012-03,BEDOK,3 ROOM,37,CHAI CHEE AVE,06 TO 10,66,Improved,1983,322000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,147,55,4,55 years 04 months,4878.787878787879,False,
2012-03,BEDOK,3 ROOM,110,BEDOK NTH RD,11 TO 15,67,New Generation,1977,325000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,148,49,4,49 years 04 months,4850.746268656716,False,
2012-03,BEDOK,3 ROOM,424,BEDOK NTH AVE 1,06 TO 10,67,New Generation,1979,328000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,150,51,4,51 years 04 months,4895.522388059701,False,
2012-03,BEDOK,3 ROOM,529,BEDOK NTH ST 3,11 TO 15,68,New Generation,1979,328000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,151,51,4,51 years 04 months,4823.529411764706,False,
2012-03,BEDOK,3 ROOM,158,BEDOK STH AVE 3,01 TO 05,64,Simplified,1985,328000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,152,57,4,57 years 04 months,5125.0,False,
2012-03,BEDOK,3 ROOM,503,BEDOK NTH ST 3,06 TO 10,70,Improved,1978,330000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,153,50,4,50 years 04 months,4714.285714285715,False,
2012-03,BEDOK,3 ROOM,616,BEDOK RESERVOIR RD,06 TO 10,68,New Generation,1982,330000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,154,54,4,54 years 04 months,4852.941176470588,False,
2012-03,BEDOK,3 ROOM,55,CHAI CHEE DR,06 TO 10,76,Model A,1984,330000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,155,56,4,56 years 04 months,4342.105263157895,False,
2012-03,BEDOK,3 ROOM,536,BEDOK NTH ST 3,11 TO 15,68,New Generation,1980,333000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,156,52,4,52 years 04 months,4897.058823529412,False,
2012-03,BEDOK,3 ROOM,57,NEW UPP CHANGI RD,06 TO 10,60,Improved,1985,335000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,157,57,4,57 years 04 months,5583.333333333333,False,
2012-03,BEDOK,3 ROOM,4,BEDOK STH AVE 1,01 TO 05,65,Improved,1976,335000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,158,48,4,48 years 04 months,5153.846153846154,False,
2012-03,BEDOK,3 ROOM,110,BEDOK NTH RD,06 TO 10,67,New Generation,1977,337000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,159,49,4,49 years 04 months,5029.850746268657,False,
2012-03,BEDOK,3 ROOM,104,BEDOK NTH AVE 4,11 TO 15,67,New Generation,1977,340000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,160,49,4,49 years 04 months,5074.626865671642,False,
2012-03,BEDOK,3 ROOM,92,BEDOK NTH AVE 4,01 TO 05,67,New Generation,1979,340000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,161,51,4,51 years 04 months,5074.626865671642,False,
2012-03,BEDOK,3 ROOM,701,BEDOK RESERVOIR RD,06 TO 10,68,New Generation,1980,340000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,162,52,4,52 years 04 months,5000.0,False,
2012-03,BEDOK,3 ROOM,126,BEDOK NTH ST 2,01 TO 05,67,New Generation,1978,345000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,163,50,4,50 years 04 months,5149.253731343284,False,
2012-03,BEDOK,3 ROOM,103,BEDOK RESERVOIR RD,11 TO 15,71,New Generation,1985,345000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,164,57,4,57 years 04 months,4859.154929577465,False,
2012-03,BEDOK,3 ROOM,218,BEDOK NTH ST 1,01 TO 05,68,New Generation,1980,348000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,165,52,4,52 years 04 months,5117.64705882353,False,
2012-03,BEDOK,3 ROOM,402,BEDOK NTH AVE 3,11 TO 15,67,New Generation,1979,350000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,166,51,4,51 years 04 months,5223.880597014925,False,
2012-03,BEDOK,3 ROOM,102,BEDOK NTH AVE 4,06 TO 10,67,New Generation,1977,350000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,167,49,4,49 years 04 months,5223.880597014925,False,
2012-03,BEDOK,3 ROOM,116,BEDOK NTH RD,01 TO 05,73,New Generation,1978,350000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,168,50,4,50 years 04 months,4794.520547945205,False,
2012-03,BEDOK,3 ROOM,18,BEDOK STH RD,11 TO 15,65,Improved,1976,350000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,169,48,4,48 years 04 months,5384.615384615385,False,
2012-03,BEDOK,3 ROOM,424,BEDOK NTH AVE 1,01 TO 05,67,New Generation,1979,357800,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,170,51,4,51 years 04 months,5340.298507462687,False,
2012-03,BEDOK,3 ROOM,425,BEDOK NTH RD,06 TO 10,67,New Generation,1979,358000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,171,51,4,51 years 04 months,5343.2835820895525,False,
2012-03,BEDOK,3 ROOM,208,NEW UPP CHANGI RD,01 TO 05,68,New Generation,1979,358000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,172,51,4,51 years 04 months,5264.705882352941,False,
2012-03,BEDOK,3 ROOM,554,BEDOK NTH ST 3,01 TO 05,82,New Generation,1980,360000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,173,52,4,52 years 04 months,4390.243902439024,False,
2012-03,BEDOK,3 ROOM,57,NEW UPP CHANGI RD,11 TO 15,68,Improved,1985,360000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,174,57,4,57 years 04 months,5294.117647058823,False,
2012-03,BEDOK,3 ROOM,419,BEDOK NTH ST 1,06 TO 10,68,New Generation,1979,363000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,175,51,4,51 years 04 months,5338.235294117647,False,
2012-03,BEDOK,3 ROOM,412,BEDOK NTH AVE 2,06 TO 10,67,New Generation,1979,366000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,176,51,4,51 years 04 months,5462.686567164179,False,
2012-03,BEDOK,4 ROOM,111,BEDOK RESERVOIR RD,01 TO 05,93,New Generation,1985,381000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,177,57,4,57 years 04 months,4096.774193548387,False,
2012-03,BEDOK,4 ROOM,36,BEDOK STH AVE 2,01 TO 05,84,Improved,1977,385000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,178,49,4,49 years 04 months,4583.333333333333,False,
2012-03,BEDOK,3 ROOM,23,BEDOK STH AVE 1,06 TO 10,73,New Generation,1977,385000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,179,49,4,49 years 04 months,5273.972602739726,False,
2012-03,BEDOK,3 ROOM,42,CHAI CHEE ST,06 TO 10,82,New Generation,1985,386000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,180,57,4,57 years 04 months,4707.317073170731,False,
2012-03,BEDOK,3 ROOM,103,BEDOK NTH AVE 4,06 TO 10,81,New Generation,1977,388000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,181,49,4,49 years 04 months,4790.123456790124,False,
2012-03,BEDOK,4 ROOM,151,BEDOK RESERVOIR RD,01 TO 05,84,Simplified,1988,393000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,182,60,4,60 years 04 months,4678.571428571428,False,
2012-03,BEDOK,4 ROOM,56,CHAI CHEE DR,01 TO 05,91,New Generation,1983,395000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,183,55,4,55 years 04 months,4340.659340659341,False,
2012-03,BEDOK,4 ROOM,528,BEDOK NTH ST 3,01 TO 05,95,New Generation,1979,400000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,185,51,4,51 years 04 months,4210.526315789473,False,
2012-03,BEDOK,4 ROOM,602,BEDOK RESERVOIR RD,01 TO 05,98,New Generation,1982,400000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,186,54,4,54 years 04 months,4081.6326530612246,False,
2012-03,BEDOK,4 ROOM,140,BEDOK RESERVOIR RD,01 TO 05,84,Simplified,1986,400000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,187,58,4,58 years 04 months,4761.9047619047615,False,
2012-03,BEDOK,4 ROOM,35,CHAI CHEE AVE,06 TO 10,82,Improved,1975,403000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,188,47,4,47 years 04 months,4914.634146341464,False,
2012-03,BEDOK,4 ROOM,108,BEDOK RESERVOIR RD,06 TO 10,93,New Generation,1985,405000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,189,57,4,57 years 04 months,4354.8387096774195,False,
2012-03,BEDOK,4 ROOM,5,BEDOK STH AVE 2,01 TO 05,82,Improved,1976,406000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,190,48,4,48 years 04 months,4951.219512195122,False,
2012-03,BEDOK,4 ROOM,135,BEDOK RESERVOIR RD,06 TO 10,84,Simplified,1987,407000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,191,59,4,59 years 04 months,4845.238095238095,False,
2012-03,BEDOK,4 ROOM,132,BEDOK RESERVOIR RD,11 TO 15,84,Simplified,1987,410000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,193,59,4,59 years 04 months,4880.952380952381,False,
2012-03,BEDOK,4 ROOM,136,BEDOK RESERVOIR RD,06 TO 10,83,Simplified,1988,410000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,194,60,4,60 years 04 months,4939.759036144578,False,
2012-03,BEDOK,4 ROOM,613,BEDOK RESERVOIR RD,06 TO 10,98,New Generation,1981,411000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,195,53,4,53 years 04 months,4193.877551020408,False,
2012-03,BEDOK,4 ROOM,532,BEDOK NTH ST 3,01 TO 05,95,New Generation,1980,415000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,196,52,4,52 years 04 months,4368.421052631579,False,
2012-03,BEDOK,4 ROOM,61,CHAI CHEE RD,11 TO 15,91,New Generation,1982,415000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,197,54,4,54 years 04 months,4560.43956043956,False,
2012-03,BEDOK,4 ROOM,619,BEDOK RESERVOIR RD,01 TO 05,103,New Generation,1981,416000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,198,53,4,53 years 04 months,4038.8349514563106,False,
2012-03,BEDOK,3 ROOM,201,BEDOK NTH ST 1,01 TO 05,73,New Generation,1979,417000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,199,51,4,51 years 04 months,5712.328767123287,False,
2012-03,BEDOK,4 ROOM,43,CHAI CHEE ST,06 TO 10,92,New Generation,1980,417000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,200,52,4,52 years 04 months,4532.608695652174,False,
2012-03,BEDOK,4 ROOM,508,BEDOK NTH AVE 3,01 TO 05,92,New Generation,1978,420000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,201,50,4,50 years 04 months,4565.217391304348,False,
2012-03,BEDOK,4 ROOM,43,BEDOK STH RD,11 TO 15,84,Improved,1977,420000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,202,49,4,49 years 04 months,5000.0,False,
2012-03,BEDOK,4 ROOM,170,BEDOK STH RD,06 TO 10,84,Simplified,1986,422000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,203,58,4,58 years 04 months,5023.809523809524,False,
2012-03,BEDOK,4 ROOM,80,BEDOK NTH RD,01 TO 05,91,New Generation,1978,422800,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,204,50,4,50 years 04 months,4646.153846153846,False,
2012-03,BEDOK,4 ROOM,704,BEDOK RESERVOIR RD,06 TO 10,102,New Generation,1981,425000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,205,53,4,53 years 04 months,4166.666666666667,False,
2012-03,BEDOK,4 ROOM,171,BEDOK STH RD,06 TO 10,84,Simplified,1985,428000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,206,57,4,57 years 04 months,5095.238095238095,False,
2012-03,BEDOK,4 ROOM,35,BEDOK STH AVE 2,06 TO 10,90,Improved,1977,430000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,207,49,4,49 years 04 months,4777.777777777777,False,
2012-03,BEDOK,4 ROOM,35,BEDOK STH AVE 2,11 TO 15,90,Improved,1977,432000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,208,49,4,49 years 04 months,4800.0,False,
2012-03,BEDOK,4 ROOM,82,BEDOK NTH RD,06 TO 10,92,New Generation,1978,433000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,209,50,4,50 years 04 months,4706.521739130435,False,
2012-03,BEDOK,4 ROOM,428,BEDOK NTH RD,01 TO 05,92,New Generation,1979,440000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,210,51,4,51 years 04 months,4782.608695652174,False,
2012-03,BEDOK,4 ROOM,140,BEDOK RESERVOIR RD,11 TO 15,84,Simplified,1986,440000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,211,58,4,58 years 04 months,5238.0952380952385,False,
2012-03,BEDOK,5 ROOM,104,BEDOK RESERVOIR RD,01 TO 05,121,Improved,1985,443000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,212,57,4,57 years 04 months,3661.1570247933882,False,
2012-03,BEDOK,4 ROOM,120,BEDOK RESERVOIR RD,06 TO 10,93,New Generation,1985,443000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,213,57,4,57 years 04 months,4763.440860215053,False,
2012-03,BEDOK,5 ROOM,611,BEDOK RESERVOIR RD,06 TO 10,121,Improved,1993,447000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,214,65,4,65 years 04 months,3694.214876033058,False,
2012-03,BEDOK,4 ROOM,545,BEDOK NTH ST 3,06 TO 10,93,New Generation,1980,455000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,215,52,4,52 years 04 months,4892.4731182795695,False,
2012-03,BEDOK,5 ROOM,101,BEDOK RESERVOIR RD,06 TO 10,123,Improved,1985,458000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,216,57,4,57 years 04 months,3723.5772357723577,False,
2012-03,BEDOK,5 ROOM,602,BEDOK RESERVOIR RD,06 TO 10,121,Improved,1982,460000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,217,54,4,54 years 04 months,3801.6528925619837,False,
2012-03,BEDOK,4 ROOM,532,BEDOK NTH ST 3,11 TO 15,92,New Generation,1980,461800,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,218,52,4,52 years 04 months,5019.565217391304,False,
2012-03,BEDOK,5 ROOM,612,BEDOK RESERVOIR RD,01 TO 05,121,Improved,1981,463000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,219,53,4,53 years 04 months,3826.4462809917354,False,
2012-03,BEDOK,4 ROOM,404,BEDOK NTH AVE 3,06 TO 10,92,New Generation,1980,465000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,220,52,4,52 years 04 months,5054.347826086957,False,
